study,cluster,url,peer_reviewed,ground,ground_abbr,language,cluster_number,treatment_group_manuscript,treatment_group,control_group_manuscript,control_group,treatment_control,can_gender,can_education,can_employment,can_migrant_generation,year_research_start,month_research_start,quarter_research_start,year_research_end,month_research_end,quarter_research_end,country,us_state,country_iso3,region,subregion,subregion2,callback_type,agent_type,audit_type,airbnb,urbanisation,information,matched_design,identical_comparison_group,application_count_maj,application_count_min,callback_count_maj,callback_count_min,noncallback_count_maj,noncallback_count_min,rrate,rrate_ln,prrate_maj,prrate_min,prratio,prratio_ln,prratio_ln_se,prratio_ln_v,prratio_ln_p,prratio_ln_v_inv,prratio_std,dratio,odds_maj,odds_min,oddsratio,oddsratio_ln,oddsratio_ln_se,source_pagination,source_table,source_figure,source_appendix,general_comments,peer_reviewer_count,info_binary,region_agg,time_research_start,time_research_end,year_mid,year_mid_z,year_mid_fct,period_broad,period_narrow,flag_in_scope_ground,flag_complete_counts,flag_valid_effect,flag_main_sample
Oblom & Antfolk (2017),Oblom & Antfolk (2017) 4,https://doi.org/10.1371/journal.pone.0183344,Yes,Ethno-racial origin,ero,English,4,Arabic,"Arab, North African, Turkish",Finnish,Northern European,"Middle Eastern, Northern African, Arab x Northern European",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,December,4,2016,April,2,Finland,,FIN,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,No information,No,Yes,242,245,76,35,166,210,0.22792607802874743,-1.4787339217702558,0.3140495867768595,0.14285714285714285,0.45488721804511273,-0.7877057631849581,0.18307227875964938,0.03351545925025077,5.462323442823765,29.836977394022068,-4.302703656292581,-0.5451127819548873,0.4578313253012048,0.16666666666666666,0.36403508771929827,-1.0105050211578428,0.22916222301181668,6,1,,No,,2,Standard,Europe,2015.75,2016.25,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Oblom & Antfolk (2017),Oblom & Antfolk (2017) 4,https://doi.org/10.1371/journal.pone.0183344,Yes,Gender,gen,English,4,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,December,4,2016,April,2,Finland,,FIN,Europe,Western Europe,Northern Europe,Positive reaction,Private owner,Email,No,Mixed,No information,No,Yes,242,235,76,85,166,150,0.33752620545073375,-1.0861121259038782,0.3140495867768595,0.3617021276595745,1.1517357222844344,0.14127012821651277,0.12858868560375053,0.0165350500653002,7.776733973947962,60.47759130155647,1.0986202056053396,0.15173572228443444,0.4578313253012048,0.5666666666666667,1.237719298245614,0.21327041046427284,0.19394165017191092,6,1,,No,Only ethnic majority candidates.,2,Standard,Europe,2015.75,2016.25,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Philips (2017),Philips (2017) 1,http://doi.org/10.1016/j.econlet.2016.11.036,Yes,Social origin,soc,English,1,Housing voucher,Low social class,No housing voucher,High social class,Low social class x High social class,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,May,2,2015,June,2,United States,Washington DC,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Mixed,Yes,No,2019,662,989,152,1030,510,0.4255874673629243,-0.8542847883738837,0.4898464586428925,0.229607250755287,0.46873310341246155,-0.7577217484006065,0.07472751163896266,0.005584200995751299,13.381952350178398,179.0766487024452,-10.139796331790782,-0.5312668965875385,0.9601941747572815,0.2980392156862745,0.3103947342334305,-1.1699104552711257,0.10257547374669128,51,2,,No,Ethnicity conditions combined.,1,Extensive,North America,2015.25,2015.25,2015,-0.12260112542507809,2015,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Philips (2017),Philips (2017) 2,http://doi.org/10.1016/j.econlet.2016.11.036,Yes,Ethno-racial origin,ero,English,2,Black-sounding name,"Black, Central African, African American",White-sounding name,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,May,2,2015,June,2,United States,Washington DC,USA,North America,North America,North America,Positive reaction,Private owner,Email,No,Urban,Mixed,Yes,No,1354,1327,623,531,731,796,0.43043640432674374,-0.8429556911679145,0.4601181683899557,0.40015071590052753,0.8696694531770695,-0.13964207840550147,0.04467934274484467,0.001996243668111304,22.381707934040392,500.94085004468667,-3.125428214174303,-0.13033054682293055,0.8522571819425444,0.6670854271356784,0.7827278446808683,-0.24497022364011872,0.07818341301768938,51,2,,No,Housing voucher status combined.,1,Extensive,North America,2015.25,2015.25,2015,-0.12260112542507809,2015,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Pietrzak, Richter, & Seiberlich (2024)","Pietrzak, Richter, & Seiberlich (2024) 1",https://doi.org/10.1108/JERER-06-2024-0042,Yes,Gender,gen,English,1,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2023,October,4,2023,October,4,Switzerland,,CHE,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,Personal information,Yes,No,158,158,84,77,74,81,0.509493670886076,-0.674337848602449,0.5316455696202531,0.4873417721518987,0.9166666666666667,-0.08701137698962969,0.11060536625170421,0.012233547043673628,9.041152648274803,81.74244120940648,-0.7866831414998277,-0.08333333333333326,1.135135135135135,0.9506172839506173,0.8374485596707819,-0.17739543845789876,0.22527975367891825,40,8,,No,Data extracted from working paper.,2,Extensive,Europe,2023.75,2023.75,2023,1.4755221708509696,2023,2021-2024,2021-2024,TRUE,TRUE,TRUE,TRUE
Pitingolo & Ross (2015),Pitingolo & Ross (2015) 1,https://www.jstor.org/stable/10.2307/26326961,Yes,Ethno-racial origin,ero,English,1,Hispanic,"Hispanic, Southern American",Anglo,"Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Both,Various or Unknown,Mixed or Unknown,Unknown or NA,2012,,1,2012,,4,United States,Various,USA,North America,North America,North America,Positive reaction,Real estate agent,Telephone or Mixed,No,Mixed,No information,Yes,No,1986,1986,1916,1913,70,73,0.9639979859013091,-0.036666073687768724,0.9647532729103726,0.9632426988922457,0.9984342379958245,-0.0015669890905530772,0.006132738034768918,3.761047580310133e-5,163.05930472337224,26588.336856869562,-0.25551215161469415,-0.0015657620041754639,27.37142857142857,26.205479452054796,0.957402693968599,-0.043531188189585075,0.17037900176935422,73,5,,No,Positive reaction interpreted as being able to reach the agent; indication of research timing is based on methods description.,2,Standard,North America,2012,2012.75,2012,-0.721897361528596,2012,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Pitingolo & Ross (2015),Pitingolo & Ross (2015) 2,https://www.jstor.org/stable/10.2307/26326961,Yes,Ethno-racial origin,ero,English,2,Asian,Asian,White,"Northern American, Australian, White","Asian x Northern American, Australian, White",Both,Various or Unknown,Mixed or Unknown,Unknown or NA,2012,,1,2012,,4,United States,Various,USA,North America,North America,North America,Positive reaction,Real estate agent,Telephone or Mixed,No,Mixed,No information,Yes,No,1150,1150,1109,1105,41,45,0.9626086956521739,-0.0381082886486589,0.9643478260869566,0.9608695652173913,0.9963931469792605,-0.003613373398513926,0.008219500956131899,6.75601959678532e-5,121.66188742322387,14801.614851381197,-0.4396098276280731,-0.0036068530207394867,27.048780487804876,24.555555555555557,0.9078248672477709,-0.09670379646452565,0.2200435337732325,74,6,,No,Positive reaction interpreted as being able to reach the agent; indication of research timing is based on methods description.,2,Standard,North America,2012,2012.75,2012,-0.721897361528596,2012,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Pitingolo & Ross (2015),Pitingolo & Ross (2015) 3,https://www.jstor.org/stable/10.2307/26326961,Yes,Ethno-racial origin,ero,English,3,Black,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Both,Various or Unknown,Mixed or Unknown,Unknown or NA,2012,,1,2012,,4,United States,Various,USA,North America,North America,North America,Positive reaction,Real estate agent,Telephone or Mixed,No,Mixed,No information,Yes,No,2009,2009,1921,1911,88,98,0.95370831259333,-0.04739740628412858,0.9561971129915381,0.9512195121951219,0.9947943779281624,-0.005219218528283639,0.006951854822454572,4.832828547248489e-5,143.8465021982318,20691.81619466591,-0.7507663295018048,-0.005205622071837612,21.829545454545453,19.5,0.8932847475273296,-0.11284988272064901,0.150371428273609,72,4,,No,Positive reaction interpreted as being able to reach the agent; indication of research timing is based on methods description.,2,Standard,North America,2012,2012.75,2012,-0.721897361528596,2012,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Sawert (2020),Sawert (2020) 1,https://doi.org/10.1080/1369183X.2019.1577727,Yes,Ethno-racial origin,ero,English,1,American name,Eastern European and other White,German name,Western European,"Northern American, White x Western European",Male,Higher education,Unemployed,Unknown or NA,2017,July,3,2017,July,3,Germany,,DEU,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,No information,No,Yes,150,150,72,59,78,91,0.43666666666666665,-0.8285851514550495,0.48,0.3933333333333333,0.8194444444444444,-0.19912867511033588,0.1323053592940529,0.01750470809792843,7.558272811742024,57.12748789671869,-1.5050688511246624,-0.18055555555555558,0.9230769230769231,0.6483516483516484,0.7023809523809523,-0.3532793549375942,0.23376818697330393,3946,2,,No,,2,Standard,Europe,2017.5,2017.5,2017,0.27692969864393385,2017,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Sawert (2020),Sawert (2020) 1,https://doi.org/10.1080/1369183X.2019.1577727,Yes,Ethno-racial origin,ero,English,1,Turkish name,"Arab, North African, Turkish",German name,Western European,Turkish x Western European,Male,Higher education,Unemployed,Unknown or NA,2017,July,3,2017,July,3,Germany,,DEU,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,No information,No,Yes,150,150,72,45,78,105,0.39,-0.941608539858445,0.48,0.3,0.625,-0.4700036292457356,0.1509230856356236,0.022777777777777772,6.625891564490793,43.902439024390254,-3.1141930822993777,-0.375,0.9230769230769231,0.42857142857142855,0.46428571428571425,-0.7672551527136673,0.2417755849035081,3946,2,,No,,2,Standard,Europe,2017.5,2017.5,2017,0.27692969864393385,2017,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Sawert (2020),Sawert (2020) 1,https://doi.org/10.1080/1369183X.2019.1577727,Yes,Ethno-racial origin,ero,English,1,Syrian name,"Arab, North African, Turkish",German name,Western European,"Middle Eastern, Northern African, Arab x Western European",Male,Higher education,Unemployed,First generation,2017,July,3,2017,July,3,Germany,,DEU,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,No information,No,Yes,150,150,72,29,78,121,0.33666666666666667,-1.0886619578149417,0.48,0.19333333333333333,0.4027777777777778,-0.9093702890295813,0.18718524027349273,0.03503831417624521,5.342301554005644,28.540185893931113,-4.858130308249294,-0.5972222222222222,0.9230769230769231,0.2396694214876033,0.2596418732782369,-1.3484520079367306,0.26354624478449457,3946,2,,No,,2,Standard,Europe,2017.5,2017.5,2017,0.27692969864393385,2017,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schmid (2015),Schmid (2015) 1,https://kops.uni-konstanz.de/server/api/core/bitstreams/7fc8c3f4-783e-4d7a-9760-52b547d380d0/content,No,Ethno-racial origin,ero,Other,1,Turkish applicant,"Arab, North African, Turkish",German applicant,Western European,Turkish x Western European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2012,April,2,2012,June,2,Germany,,DEU,Europe,Western Europe,Western Europe,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,2024,2024,1233,977,791,1047,0.5459486166007905,-0.6052304164555029,0.6091897233201581,0.4827075098814229,0.7923763179237632,-0.23271885112156157,0.02909345577701359,8.464291690490454e-4,34.37199099565507,1181.433765005393,-7.999010255269506,-0.20762368207623683,1.5587863463969658,0.933142311365807,0.5986338753368641,-0.5131050942244445,0.0636702740871362,104-106,14-21,,No,Results from all cities taken together.,2,Standard,Europe,2012.25,2012.25,2012,-0.721897361528596,2012,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 1,https://doi.org/10.1080/10511482.2018.1512005,Yes,Ethno-racial origin,ero,English,1,Heterosexual Black,"Black, Central African, African American",Heterosexual White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,1032,1082,379,327,653,755,0.3339640491958373,-1.0967219289369408,0.36724806201550386,0.3022181146025878,0.8229263701051995,-0.1948885475500917,0.0616718715231577,0.00380341973716887,16.214847633162897,262.9212837666884,-3.1600881039731594,-0.17707362989480047,0.5803981623277182,0.433112582781457,0.7462335529189746,-0.2927166541577666,0.09247985338645977,258,4,,No,Only heterosexual candidates,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 1,https://doi.org/10.1080/10511482.2018.1512005,Yes,Ethno-racial origin,ero,English,1,Heterosexual Hispanic,"Hispanic, Southern American",Heterosexual White,"Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,1032,1156,379,336,653,820,0.32678244972577697,-1.1184606208478642,0.36724806201550386,0.2906574394463668,0.7914471702075212,-0.2338921483100368,0.06148714298497619,0.003780668752454907,16.26356261575433,264.50346895656185,-3.803919599373582,-0.2085528297924788,0.5803981623277182,0.4097560975609756,0.7059913765364566,-0.3481522561010899,0.09146375602882309,258,4,,No,Only heterosexual candidates,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 1,https://doi.org/10.1080/10511482.2018.1512005,Yes,Ethno-racial origin,ero,English,1,Heterosexual Black,"Black, Central African, African American",Heterosexual White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,1098,1032,380,289,718,743,0.31408450704225355,-1.1580931985752423,0.3460837887067395,0.2800387596899225,0.8091646266829866,-0.2117528885800313,0.06490028890056651,0.004212047499376996,15.408251903656334,237.41422672652905,-3.262741848567995,-0.1908353733170134,0.5292479108635098,0.38896366083445494,0.7349366012608912,-0.30797104027753414,0.09397041683519726,258,4,,No,Only heterosexual candidates,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 1,https://doi.org/10.1080/10511482.2018.1512005,Yes,Ethno-racial origin,ero,English,1,Heterosexual Hispanic,"Hispanic, Southern American",Heterosexual White,"Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,1098,1090,380,297,718,793,0.3094149908592322,-1.1730718906295967,0.3460837887067395,0.2724770642201835,0.7873153066151618,-0.23912646707144522,0.06457866760258438,0.004170404309325081,15.484989658721,239.78490473069633,-3.702870869727817,-0.2126846933848382,0.5292479108635098,0.3745271122320303,0.7076591225857836,-0.34579276650435553,0.09301813813691506,258,4,,No,Only heterosexual candidates,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 1,https://doi.org/10.1080/10511482.2018.1512005,Yes,Gender,gen,English,1,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,Yes,1032,1098,379,380,653,718,0.3563380281690141,-1.0318754813078408,0.36724806201550386,0.3460837887067395,0.9423706331012011,-0.059356628389962765,0.058226817827877926,0.003390362314360883,17.174216921076844,294.95372685220224,-1.0194036116729688,-0.05762936689879894,0.5803981623277182,0.5292479108635098,0.9118704110656249,-0.09225739213378806,0.09052211112829395,258,4,,No,Only ethnic and sexual orientation majority candidates.,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 1,https://doi.org/10.1080/10511482.2018.1512005,Yes,Sexual orientation,seo,English,1,Same-sex relationship,Same-sex orientation,Different-sex relationship,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,1032,1032,379,361,653,671,0.35852713178294576,-1.0257509404032379,0.36724806201550386,0.3498062015503876,0.9525065963060687,-0.04865824674954532,0.058911976997972806,0.003470621033809677,16.974477024161157,288.132870243775,-0.8259482914861213,-0.04749340369393129,0.5803981623277182,0.5380029806259314,0.9269550035586629,-0.07585025444479615,0.09181673084903166,258,4,,No,Only ethnic majority candidates.,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Schwegman (2018),Schwegman (2018) 2,https://doi.org/10.1080/10511482.2018.1512005,Yes,Sexual orientation,seo,English,2,Same-sex relationship,Same-sex orientation,Different-sex relationship,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2016,December,4,2017,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,1098,1098,380,370,718,728,0.34153005464480873,-1.0743195960990652,0.3460837887067395,0.33697632058287796,0.9736842105263158,-0.026668247082161294,0.05926877782862415,0.0035127880252988097,16.87228987396202,284.6741655910013,-0.4499543952006672,-0.02631578947368418,0.5292479108635098,0.5082417582417582,0.9603094274146905,-0.04049972623062319,0.09000369816771213,258,4,,No,Only ethnic majority candidates.,2,Standard,North America,2016.75,2017,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Sills & Blake (2008),Sills & Blake (2008) 1,https://www.academia.edu/2798022/DISCRIMINATION_IN_IMMIGRANT_HOUSING,No,Ethno-racial origin,ero,English,1,African American,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Both,Various or Unknown,Mixed or Unknown,Unknown or NA,2007,September,3,2007,December,4,United States,North Carolina,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Telephone or Mixed,No,Urban,Work or income and personal information,Yes,Yes,43,12,43,9,0,3,0.9454545454545454,-0.056089466651043585,1,0.75,0.75,-0.2876820724517809,0.16666666666666663,0.027777777777777766,6.000000000000002,36.000000000000014,-1.7260924347106859,-0.25,Inf,3,0,-Inf,Inf,38,7,,No,,2,Extensive,North America,2007.5,2007.75,2007,-1.7207244217011257,2007,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
"Sills, Clapp, & Roberts (2018)","Sills, Clapp, & Roberts (2018) 1",https://chcs.uncg.edu/wp-content/uploads/2023/11/2-28-Final-Draft-LGBTQ-Report.pdf,No,Sexual orientation,seo,English,1,Male/male couple,Same-sex orientation,Male/female couple,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Male,Higher education,Mixed or Unknown,Unknown or NA,2016,June,2,2016,June,2,United States,North Carolina,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,532,266,244,111,288,155,0.4448621553884712,-0.8099908079743929,0.45864661654135336,0.41729323308270677,0.9098360655737705,-0.09449084342092241,0.0864191640805777,0.007468271920385811,11.5715074386463,133.89978440264665,-1.0934014975291664,-0.0901639344262295,0.8472222222222222,0.7161290322580646,0.8452670544685352,-0.16810266076416835,0.1517603531565301,"18,19",,,No,,2,Standard,North America,2016.25,2016.25,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Sills, Clapp, & Roberts (2018)","Sills, Clapp, & Roberts (2018) 1",https://chcs.uncg.edu/wp-content/uploads/2023/11/2-28-Final-Draft-LGBTQ-Report.pdf,No,Sexual orientation,seo,English,1,Female/female couple,Same-sex orientation,Male/female couple,Heterosexual orientation,Same-sex orientation x Heterosexual orientation,Female,Higher education,Mixed or Unknown,Unknown or NA,2016,June,2,2016,June,2,United States,North Carolina,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,Yes,532,266,244,110,288,156,0.44360902255639095,-0.8128116843160343,0.45864661654135336,0.41353383458646614,0.9016393442622951,-0.10354067894084033,0.08689172574121137,0.007550172002285895,11.508575660912623,132.4473137429504,-1.1916057375729232,-0.09836065573770492,0.8472222222222222,0.7051282051282052,0.832282471626734,-0.1835833866143767,0.15189387209208088,"18,19",,,No,,2,Standard,North America,2016.25,2016.25,2016,0.07716428660942787,2016,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
Sugasawa & Harano (2023),Sugasawa & Harano (2023) 1,https://doi.org/10.1016/j.jjie.2023.101273,Yes,Ethno-racial origin,ero,English,1,Chinese or Korean name,Asian,Japanese name,Eastern Asian,Eastern Asian x Eastern Asian,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2019,December,4,2020,February,1,Japan,,JPN,Asia,East Asia,East Asia,Positive reaction,Real estate agent,Email,No,Urban,No information,Yes,No,568,568,278,204,290,364,0.4242957746478873,-0.8573244852304964,0.4894366197183099,0.3591549295774648,0.7338129496402878,-0.3095011198464207,0.07055463362465018,0.004977956325908618,14.173413546727323,200.8856515665536,-4.386687364758536,-0.26618705035971224,0.9586206896551724,0.5604395604395604,0.5846311961419876,-0.5367740645026415,0.12122133350113631,5,,,No,,2,Standard,Other,2019.75,2020,2019,0.6764605227129458,2019,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Thorat, Banerjee, Mishra, & Rizvi (2015)","Thorat, Banerjee, Mishra, & Rizvi (2015) 1",https://www.jstor.org/stable/24482557,Yes,Social origin,soc,English,1,Dalit,Low social class,Upper-caste Hindu,High social class,Low social class x High social class,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2012,January,1,2012,March,1,India,,IND,Asia,South and South East Asia,South and South East Asia,Positive reaction,Mixed or Unknown,Telephone or Mixed,No,Urban,Work or income and personal information,Yes,No,493,493,492,289,1,204,0.7920892494929006,-0.23308120476294947,0.9979716024340771,0.5862068965517241,0.5873983739837397,-0.5320520283798761,0.037893704039248494,0.0014359328058141576,26.389608124986875,696.4114169903733,-14.040644531049326,-0.41260162601626027,492,1.4166666666666667,0.0028794037940379404,-5.8501720222240925,1.0051839079103753,48,1,,No,,2,Extensive,Other,2012,2012,2012,-0.721897361528596,2012,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Thorat, Banerjee, Mishra, & Rizvi (2015)","Thorat, Banerjee, Mishra, & Rizvi (2015) 3",https://www.jstor.org/stable/24482557,Yes,Social origin,soc,English,3,Muslim,Low social class,Upper-caste Hindu,High social class,Low social class x High social class,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2012,January,1,2012,March,1,India,,IND,Asia,South and South East Asia,South and South East Asia,Positive reaction,Mixed or Unknown,Telephone or Mixed,No,Urban,Work or income and personal information,Yes,No,493,493,492,165,1,328,0.6663286004056795,-0.40597233611802486,0.9979716024340771,0.33468559837728196,0.3353658536585366,-1.0925332425917273,0.06353212773049137,0.004036331253963471,15.740067832169641,247.74973536130148,-17.19654734729404,-0.6646341463414633,492,0.5030487804878049,0.0010224568709101725,-6.885546850975872,1.0055555215270882,48,1,,No,,2,Extensive,Other,2012,2012,2012,-0.721897361528596,2012,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Tomlin (2017),Tomlin (2017) 1,https://doi.org/10.1016/j.econlet.2017.09.024,Yes,Health and disability,hed,English,1,Disability,Physical disability,No disability,No disability,Physical disability x No disability,Female,Various or Unknown,Mixed or Unknown,Unknown or NA,2017,,1,2017,,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,518,516,334,246,184,270,0.5609284332688588,-0.5781619515279095,0.6447876447876448,0.47674418604651164,0.7393817017128533,-0.3019409802664173,0.05648509714808365,0.0031905661998284473,17.70378472357689,313.4239935387546,-5.345498113862431,-0.26061829828714667,1.815217391304348,0.9111111111111111,0.5019294743845641,-0.6892956584337269,0.12726955228511555,36,6,,No,Indication of research timing is based on methods description.,2,Standard,North America,2017,2017.75,2017,0.27692969864393385,2017,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Van der Bracht, Verhaeghe, & Van de Putte (2015)","Van der Bracht, Verhaeghe, & Van de Putte (2015) 1",https://web.archive.org/web/20250421121811/https://backoffice.biblio.ugent.be/download/6921177/6921184,No,Ethno-racial origin,ero,Dutch,1,"Arab, Turkish, or Eastern-European name",Other,Flemish name,Western European,Mixed race(s) or ethnicity(ies) x Western European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,January,1,2015,March,1,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,302,302,155,110,147,192,0.43874172185430466,-0.8238443719485927,0.5132450331125827,0.36423841059602646,0.7096774193548387,-0.3429447511268303,0.09444578041312118,0.008920005437843504,10.588085519817165,112.10755497496193,-3.631128353503293,-0.29032258064516125,1.054421768707483,0.5729166666666666,0.5433467741935484,-0.6100075363758757,0.1659926998873854,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2015,2015,2015,-0.12260112542507809,2015,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Van der Bracht, Verhaeghe, & Van de Putte (2015)","Van der Bracht, Verhaeghe, & Van de Putte (2015) 2",https://web.archive.org/web/20250421121811/https://backoffice.biblio.ugent.be/download/6921177/6921184,No,Ethno-racial origin,ero,Dutch,2,"Arab, Turkish, or Eastern-European name",Other,Flemish name,Western European,Mixed race(s) or ethnicity(ies) x Western European,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2015,April,2,2015,June,2,Belgium,,BEL,Europe,Western Europe,Western Europe,Viewing invitation,Real estate agent,Email,No,Urban,No information,Yes,No,327,327,134,118,193,209,0.3853211009174312,-0.9536782639457754,0.40978593272171254,0.36085626911314983,0.8805970149253731,-0.12715517548524663,0.09910123554870688,0.009821054887280285,10.090691548527808,101.82205592753051,-1.2830836546205484,-0.11940298507462688,0.694300518134715,0.5645933014354066,0.8131828893808468,-0.20679923854517224,0.1609450185119906,,,,,Count data from personal correspondence with author.,2,Standard,Europe,2015.25,2015.25,2015,-0.12260112542507809,2015,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
